id,correct,amount
73498,0,1000
73517,0,1600
73550,1,2000
73552,1,3618
73572,0,1000
73597,1,3024
73605,1,4000
73637,1,1000
73665,1,3000
73667,0,1800
73690,1,1600
73716,0,2000
73717,1,3620
73737,1,800
73763,0,800
73765,0,1000
73783,0,1000
73815,0,1600
73819,1,3000
73861,1,1600
73881,0,3000
73883,0,3000
73904,0,600
73930,1,3000
73937,0,3000
73976,1,1000
74001,1,1600
74002,1,1000
74034,0,1000
74059,1,2000
74068,1,800
74091,0,1000
74115,0,3000
74124,1,3000
74159,0,1000
74172,0,4000
74179,1,4000
74214,0,1000
74242,0,1000
74248,1,2000
74280,1,800
74301,1,1000
74305,1,1600
74326,1,1000
74353,0,2000
74360,1,3000
74387,1,1200
74411,1,6000
74412,1,3000
74440,1,1200
74467,1,2000
74477,0,1800
74497,1,1000
74530,0,2000
74538,1,2000
74559,1,400
74574,1,2400
74593,0,1000
74617,0,2800
74633,0,2400
74640,1,2000
74666,1,1000
74690,1,4000
74703,0,4000
74728,0,2000
74752,1,2000
74757,0,2000
74790,1,1600
74818,0,2400
74823,1,3000
74841,0,400
74880,0,1000
74883,0,2000
74909,1,400
74941,0,1000
74943,1,4800
74965,1,1000
74990,0,1200
74993,1,2600
75027,0,1200
75059,0,2000
75066,1,2000
75081,1,1000
75108,1,3000
75112,0,1000
75133,1,1000
75173,0,600
75179,1,1800
75204,0,1600
75235,1,2000
75239,1,1200
75276,1,800
75297,1,3200
75299,0,600
75329,1,1600
75361,0,2000
75364,1,2000
75385,0,1000
75406,0,1800
75416,0,5000
75441,0,1400
75469,1,3000
75473,1,1000
75489,1,1200
75527,0,4000
75535,0,4000
75555,0,1000
75579,1,3000
75582,1,2600
75608,1,800
75628,1,1000
75638,0,200
75658,1,1000
75682,1,600
75696,0,1400
75725,0,1000
75745,1,1600
75746,1,400
75774,0,800
75805,0,2000
75807,1,5000
75844,0,1600
75868,0,1200
75877,0,1800
75904,1,2000
75939,1,4000
75940,1,3800
75976,1,1000
75993,0,1600
75994,0,2000
76037,0,1600
76046,0,2000
76061,0,1200
76094,1,1200
76121,1,3600
76125,0,2000
76163,0,800
76195,1,2400
76199,1,3800
76226,0,1000
76242,1,2000
76253,0,3000
76286,1,1200
76300,0,2000
76316,0,3000
76344,1,1000
76370,1,2600
76377,0,2800
76403,1,1400
76423,1,2000
76432,1,3000
76468,1,1600
76490,1,2000
76492,1,2000
76517,1,1000
76546,0,3400
76553,1,1000
76580,1,1600
76605,1,2400
76614,1,4000
76654,1,1000
76669,1,6000
76676,0,2000
76697,1,1000
76732,0,3000
76736,1,3000
76774,1,2000
76802,0,2000
76807,0,2000
76826,1,1200
76864,1,4000
76865,0,2000
76895,0,1000
76918,0,4000
76935,1,3000
76961,0,1000
76990,1,4000
76994,1,4000
77030,1,3200
77060,1,2000
77064,1,1200
77092,0,1600
77112,1,3000
77114,0,2000
77134,0,1000
77180,1,2000
77186,0,4000
77214,1,1000
77226,1,2000
77241,1,4000
77268,0,2000
77295,0,2000
77304,1,4000
77330,0,1000
77359,1,2000
77367,1,6400
77394,1,1000
77407,1,2400
77425,1,1600
77454,1,1800
77482,1,2400
77485,1,4000
77508,1,1400
77539,1,2000
77541,0,6000
77577,0,1400
77597,0,2000
77600,1,1600
77633,1,1600
77657,1,1600
77658,0,2000
77695,1,1600
77713,1,4000
77725,0,4000
77746,0,1000
77777,1,4000
77785,1,4000
77812,1,1600
77835,1,2000
77836,1,2400
77864,1,1200
77876,0,5000
77901,1,3000
77922,0,1000
77944,1,2200
77974,1,2000
78010,1,4000
78014,1,2000
78034,1,2000
78068,0,2000
78074,1,3000
78104,1,1400
78119,1,2000
78122,1,2000
78159,1,1000
78178,0,800
78179,1,1200
78213,0,1000
78233,1,2000
78247,0,2000
78277,1,1200
78300,1,1400
78301,1,2000
78347,1,800
78364,1,1200
78367,0,1600
78399,1,1000
78431,0,2000
78434,1,3600
78451,1,1000
78487,0,2000
78489,1,2000
78511,1,1200
78537,1,2800
78548,0,6000
78574,0,1000
78590,1,1400
78596,0,2000
78635,0,1200
78660,1,2000
78666,1,2000
78690,1,1000
78717,0,3200
78728,0,4000
78757,1,1000
78783,0,2000
78785,0,1400
78805,1,1000
78828,1,1000
78841,1,1800
78851,1,1200
78888,1,3200
78889,0,6200
78918,1,1000
78940,0,10000
78948,0,2000
78987,1,800
79004,0,1000
79013,0,1000
79031,1,400
79063,1,1000
79068,0,4000
79093,1,1200
79117,0,2000
79127,0,3000
79159,0,1000
79179,0,1800
79182,1,2000
79215,1,2000
79229,1,4000
79243,0,1000
79261,1,2000
79282,1,3400
79291,1,600
79318,1,1000
79348,0,1800
79360,1,1000
79380,0,1400
79403,1,1000
79404,1,4000
79451,0,2000
79472,1,3000
79475,0,4000
79497,1,1000
79529,1,2000
79532,0,2000
79565,1,1600
79583,1,3200
79588,0,2000
79621,0,2000
79636,1,1200
79642,1,1000
79666,0,400
79690,0,200
79694,0,2400
79718,1,1000
79747,0,2000
79769,0,1000
79799,1,1000
79802,1,1000
79829,1,1000
79853,1,400
79862,0,800
79887,1,600
79910,1,2000
79922,0,4000
79942,1,1000
79976,0,6000
79984,1,6000
80006,1,1000
80034,1,6200
80037,1,4600
80079,1,1000
80099,1,5000
80132,1,4000
80160,0,8000
80163,0,10000
80188,1,1800
80221,1,7000
80232,1,3000
80267,1,2000
80278,1,4000
80314,0,600
80327,0,3000
80333,1,1600
80366,1,2000
80384,1,1400
80393,0,2800
80426,0,1000
80445,0,1200
80449,1,1600
80467,0,1000
80499,1,2400
80503,0,3000
80539,0,1800
80554,1,2400
80561,1,2000
80591,1,4000
80618,1,6000
80621,0,8000
80654,1,1200
80696,1,3600
80697,1,4000
80728,0,1000
80744,0,1600
80774,0,600
80812,1,2000
80813,0,1000
80840,1,1200
80866,0,2000
80867,0,2000
80900,0,1200
80916,0,2000
80918,1,1200
80942,1,2000
80978,0,1600
80979,0,1200
80999,0,1800
81042,1,1400
81045,0,2000
81069,0,1600
81104,0,3000
81109,1,1200
81130,0,2000
81158,1,1000
81159,1,1000
81184,0,1000
81213,1,3000
81214,0,1000
81248,0,1000
81275,0,2000
81297,1,2000
81325,1,2400
81333,0,2400
81348,1,1000
81380,0,2000
81412,1,1600
81443,1,1600
81445,0,1600
81473,0,1800
81505,0,3400
81513,0,2000
81538,0,1800
81563,1,2000
81573,1,3000
81595,1,800
81628,1,1400
81635,1,4000
81657,0,1400
81696,1,2400
81699,1,2000
81727,1,1000
81748,0,1400
81752,1,2000
81773,0,2000
81801,1,2000
81806,0,3000
81823,1,1200
81857,0,4000
81873,0,3000
81904,1,1000
81931,1,4000
81936,0,4000
81952,0,2000
81990,1,3000
81992,0,2000
82029,0,1000
82055,1,2000
82059,1,2000
82075,1,1200
82119,1,2000
82151,0,1400
82170,0,2000
82172,1,4000
82197,0,2000
82224,1,600
82230,0,2000
82244,1,1000
82285,1,2000
82290,0,3000
82325,1,2000
82340,1,2000
82346,0,2200
82374,1,800
82401,1,2000
82409,1,3000
82439,0,400
82454,1,2000
82460,0,2400
82493,1,1000
82522,1,2000
82525,1,1600
82549,1,600
82569,0,2000
82585,0,3200
82598,1,1000
82635,1,1400
82637,1,1600
82663,0,1000
82697,0,400
82709,1,2000
82735,1,1000
82760,0,3000
82761,1,2000
82800,1,1600
82818,1,4000
82827,0,2800
82854,0,1000
82875,0,1600
82882,0,2800
82909,0,1000
82933,0,4000
82939,1,800
82961,1,1000
82985,1,1000
82994,1,3000
83023,0,800
83043,1,4000
83049,0,9200
83086,1,1000
83102,0,2000
83108,1,2400
83140,1,2000
83170,1,2000
83172,1,3000
83198,1,1600
83217,1,3000
83221,1,4200
83254,1,1200
83280,1,2000
83281,1,1400
83318,1,1600
83339,1,1600
83341,1,3000
83377,1,800
83410,1,3000
83411,1,2000
83434,1,1000
83464,0,5000
83466,1,1400
83507,1,600
83526,1,2000
83561,1,4000
83583,1,8000
83585,1,8000
83625,0,600
83662,1,1000
83669,0,4000
83698,1,1400
83729,1,4000
83733,1,4000
83753,1,4000
83777,1,5000
83794,0,3200
83815,1,1000
83838,1,6000
83849,1,10000
83889,0,1200
83911,1,1600
83915,1,1800
83948,1,1600
83968,1,1600
83972,1,4400
84010,0,1000
84039,1,3600
84041,1,2000
84079,0,800
84097,1,2400
84099,1,2200
84127,1,400
84151,1,1200
84153,0,1000
84190,0,800
84210,1,2000
84218,1,1000
84246,1,2000
84274,0,3200
84277,1,1800
84306,1,2000
84334,0,1600
84341,1,8000
84374,0,1000
84392,1,3800
84399,0,4000
84429,0,1000
84454,0,1600
84460,0,1000
84489,0,2000
84505,0,200
84519,0,1400
84554,1,1000
84576,1,3200
84589,1,2400
84616,1,1200
84648,0,2000
84649,0,8000
84679,0,3000
84703,1,3400
84714,1,4800
84742,0,1000
84767,1,4000
84769,1,1400
84804,1,1000
84836,1,2000
84837,1,2000
84865,1,1000
84901,0,1000
84903,1,2000
84925,0,1000
84952,0,2400
84961,0,4000
85000,1,3000
85024,1,10000
85025,1,6000
85052,1,1200
85081,1,3200
85085,1,4000
85114,0,800
85139,0,1400
85141,1,2400
85178,1,2400
85198,0,3000
85209,0,2000
85241,1,1000
85272,1,2000
85275,0,1400
85296,1,1200
85323,1,8000
85333,0,2000
85368,1,1000
85394,1,2400
85395,0,4000
85437,1,1600
85457,0,4000
85463,1,2400
85498,1,1000
85532,1,5000
85533,1,5000
85559,1,1200
85591,0,2000
85593,1,1600
85626,1,1000
85648,1,2000
85660,0,1000
85686,1,1000
85711,1,2000
85718,0,1400
85754,1,1400
85773,1,2000
85774,1,4800
85813,1,1800
85843,1,5200
85844,0,4000
85866,1,1000
85891,0,4000
85894,1,4000
85933,0,1400
85959,0,2400
85996,1,1000
86019,0,4000
86033,1,4000
86056,1,1800
86100,0,1400
86103,1,3200
86134,1,1800
86149,1,8600
86154,1,4000
86196,0,1600
86220,1,2000
86223,0,5800
86254,0,3600
86288,1,4800
86294,0,4000
86312,1,1600
86345,1,1200
86349,0,3000
86368,1,3600
86397,1,6000
86413,0,3200
86443,1,1000
86456,1,5400
86462,1,3000
86502,1,1400
86518,0,3000
86521,0,1000
86565,0,400
86583,1,2000
86591,0,400
86616,1,2800
86634,1,3000
86675,0,1000
86706,1,3200
86715,1,1000
86747,1,800
86777,0,600
86782,0,2000
86813,0,1000
86835,1,1600
86843,1,3000
86885,1,1400
86915,1,2800
86916,1,1800
86935,1,800
86971,1,2000
86980,0,2000
87008,0,1000
87026,1,3400
87036,0,1600
87068,1,1600
87087,1,8000
87103,1,3600
87140,0,1000
87162,0,2000
87164,0,5000
87199,1,1400
87215,1,2000
87221,1,2600
87257,1,1200
87280,0,1000
87326,1,2000
87332,0,6600
87348,1,1400
87381,0,1000
87406,1,1800
87413,0,4000
87450,0,2000
87465,1,4000
87466,1,2000
87510,1,1000
87538,1,2000
87539,1,1600
87575,1,2000
87595,1,3000
87599,1,3000
87634,1,2000
87653,1,2600
87662,0,200
87680,0,400
87714,1,1400
87724,1,2600
87754,0,1000
87770,1,600
87778,0,1200
87808,1,1000
87832,1,2600
87838,0,200
87870,0,800
87883,0,1800
87886,1,3000
87923,1,1000
87944,1,800
87951,0,1200
87980,0,2000
88005,1,2000
88039,0,1600
88057,0,2000
88063,0,1200
88090,0,800
88103,0,1600
88105,0,2800
88130,0,1200
88160,0,1600
88162,1,3600
88183,1,1000
88207,1,2000
88220,1,1400
88271,1,4000
88273,1,2400
88304,1,1000
88328,0,8400
88334,1,3600
88361,1,1000
88390,1,1000
88397,0,3600
88424,0,800
88440,1,2000
88454,0,1200
88486,0,1000
88510,1,1800
88514,0,3000
88546,1,1400
88566,0,2000
88572,1,4000
88605,1,800
88631,1,2000
88639,1,2000
88655,1,1000
88693,0,1200
88728,0,1600
88751,0,2600
88762,1,4000
88778,1,1400
88814,1,4000
88817,1,2000
88857,1,1400
88885,1,2000
88891,0,2000
88925,1,1000
88957,1,4000
88962,1,4000
88993,1,2600
89011,1,4000
89018,0,10000
89049,0,800
89075,1,1000
89089,0,1200
89121,0,1200
89156,1,2000
89161,1,2000
89197,1,2800
89212,1,1200
89220,1,2000
89248,1,1600
89285,0,2000
89297,1,3000
89322,1,1000
89349,0,2000
89350,1,2000
89377,1,1200
89403,0,4000
89404,0,1400
89445,1,1000
89471,0,5000
89472,0,2000
89490,1,1600
89517,0,3000
89533,1,4400
89555,1,2000
89584,0,1000
89599,0,1200
89617,1,600
89638,1,2000
89642,1,4000
89682,1,1000
89709,1,1800
89716,1,2800
89747,1,1000
89760,0,4000
89764,0,2000
89807,0,2000
89836,1,3000
89840,0,2000
89864,1,2000
89892,0,2000
89894,1,3000
89937,0,1600
89954,1,2000
89960,1,1400
89992,1,3000
90025,1,4200
90029,0,2400
90058,0,1200
90072,1,6000
90076,1,1200
90114,0,800
90139,1,1000
90143,1,2800
90178,1,1200
90200,1,8000
90205,0,200
90234,0,1200
90257,1,2800
90260,1,1800
90310,1,1400
90339,1,2600
90341,0,3200
90374,0,800
90391,0,2000
90395,0,1600
90427,0,600
90450,0,2000
90464,1,1800
90493,1,2000
90514,0,3000
90523,0,2000
90538,1,1000
90572,0,1400
90577,0,4000
90598,1,800
90630,0,1200
90631,1,2000
90662,0,1000
90690,0,2000
90711,0,600
90733,1,1400
90736,0,1000
90779,0,1200
90799,0,2200
90808,0,2000
90841,0,3600
90861,0,1000
90868,0,1400
90892,1,600
90917,1,1600
90921,0,1200
90949,1,2000
90985,1,5000
90986,0,2000
90998,1,3000
91047,0,2000
91053,0,2400
91072,1,1200
91111,0,1600
91112,0,2400
91138,0,2000
91160,1,2000
91162,1,1600
91185,1,1600
91219,1,2000
91223,0,1000
91244,1,1800
91268,0,1600
91275,0,2000
91304,0,2000
91319,1,1600
91323,1,1200
91353,0,1000
91378,0,1600
91397,0,800
91426,0,1400
91465,1,1200
91489,1,2200
91492,1,1200
91527,1,1000
91556,0,1000
91563,1,3000
91590,1,1000
91618,0,1200
91620,1,2000
91648,0,1200
91681,1,4000
91687,1,1000
91718,0,1400
91751,0,2000
91753,0,2000
91785,0,1200
91805,1,200
91810,0,1600
91837,1,1000
91860,1,1600
91867,1,1600
91894,1,2000
91931,1,4000
91933,1,4000
91960,1,3200
91989,0,2000
91991,0,1200
92016,0,1000
92048,0,1000
92050,1,2000
92077,1,1000
92107,1,1200
92111,1,1200
92140,1,800
92167,1,2000
92171,1,2000
92196,1,600
92214,1,2000
92229,1,2000
92249,0,2000
92281,1,3000
92285,1,1200
92315,0,1000
92333,0,2000
92344,0,4000
92358,0,1000
92397,1,1200
92403,0,1000
92442,1,2000
92463,1,1600
92468,1,1800
92481,1,1400
92508,1,1800
92521,0,6998
92559,1,1000
92573,0,1000
92576,1,5000
92602,1,1000
92639,1,1200
92640,0,2000
92671,0,1200
92683,1,2000
92689,0,1200
92723,1,1000
92737,1,2000
92743,0,1500
92772,1,1000
92795,0,2000
92804,1,2000
92821,0,1000
92850,0,1200
92852,0,3800
92891,0,1400
92913,0,2000
92920,0,4000
92958,1,1000
92981,0,2000
92984,1,2000
93002,0,1000
93033,1,1170
93036,0,1200
93072,0,2000
93089,1,2000
93097,1,400
93128,0,1000
93152,1,3000
93165,0,1000
93177,1,1000
93218,1,2000
93222,1,4000
93267,1,2000
93289,1,2000
93292,1,4400
93328,0,1000
93345,1,2000
93347,0,800
93370,1,1000
93397,1,7000
93402,0,1400
93431,1,600
93466,1,2200
93470,1,2000
93492,1,2000
93521,1,3000
93522,0,1800
93545,1,1000
93566,0,2000
93575,0,3600
93604,1,1200
93621,0,4000
93623,1,2000
93657,1,1200
93686,0,1000
93693,1,2000
93715,0,1800
93738,0,600
93741,1,1600
93767,0,800
93793,1,2400
93799,1,2000
93819,0,1000
93833,1,2000
93836,1,4000
93868,1,1000
93884,1,3800
93889,1,6800
93923,1,1800
93941,1,3400
93946,1,4000
93980,1,2000
93998,0,4000
94009,1,6000
94023,0,2000
94043,1,1200
94088,1,2000
94116,0,1000
94123,1,2000
94153,1,1200
94192,1,3000
94195,1,2000
94222,0,1000
94242,0,1600
94244,0,1600
94287,1,1400
94316,1,2000
94318,0,3000
94351,1,1400
94382,0,2000
94384,0,2000
94397,1,1000
94427,1,1400
94431,1,1600
94462,0,1200
94495,0,3600
94496,0,2200
94520,1,1000
94553,1,2000
94556,0,2400
94588,1,600
94623,1,1200
94624,1,2000
94647,1,1400
94674,1,6000
94683,0,2400
94711,0,1000
94736,1,2000
94765,1,1000
94786,1,800
94794,0,2800
94821,0,1000
94849,1,1600
94858,1,3000
94890,1,1800
94910,1,3200
94914,1,8000
94940,0,1000
94965,0,400
94975,1,7400
95001,1,3000
95024,0,1000
95026,1,2000
95047,0,1000
95095,1,2400
95096,1,800
95114,1,2200
95146,0,2000
95150,1,4000
95181,1,800
95208,1,1200
95214,0,3400
95250,1,1800
95266,1,1200
95281,0,2400
95304,1,1800
95329,1,3800
95331,1,2800
95364,0,800
95390,1,1400
95401,0,4000
95428,0,1600
95448,1,1600
95450,0,1200
95478,0,800
95497,1,600
95502,0,2000
95525,0,2600
95556,1,2000
95563,0,200
95597,1,1000
95619,1,2400
95622,0,4000
95650,1,2000
95674,0,2000
95676,1,6000
95696,1,1000
95731,1,800
95736,0,1000
95762,1,1000
95784,1,1200
95799,1,800
95831,1,1000
95850,1,2000
95851,1,1400
95881,0,1000
95909,1,1400
95912,1,4000
95945,1,1600
95970,1,6000
95978,1,1400
96007,1,1200
96030,0,2000
96043,1,4600
96076,1,1000
96096,1,3000
96108,0,2000
96128,0,2000
96154,0,2000
96161,0,1000
96181,1,1000
96209,0,2000
96213,1,3000
96236,0,1400
96257,0,3000
96261,1,1400
96279,1,1000
96305,0,2000
96309,1,3000
96342,0,2600
96354,1,1600
96356,0,1400
96385,1,1000
96414,1,2800
96416,1,2400
96450,1,1000
96472,0,1000
96477,1,2400
96507,0,600
96526,1,1600
96528,1,1000
96562,1,1000
96581,0,2000
96587,0,600
96622,0,1000
96646,1,2800
96652,1,2000
96668,0,1000
96696,1,2000
96706,1,2600
96730,0,400
96760,1,1400
96768,0,2000
96799,1,800
96822,1,4000
96829,1,4000
96854,1,800
96893,0,1200
96896,1,2000
96924,1,1400
96952,1,4000
96960,1,1000
96995,0,600
97024,0,200
97028,0,1000
97060,0,1000
97082,1,4000
97084,1,2000
97113,0,2000
97129,0,3200
97137,1,2000
97172,0,3000
97200,1,2000
97203,1,6600
97216,1,1000
97261,1,5000
97262,1,2000
97299,0,2000
97327,1,2000
97329,1,4000
97346,1,1200
97382,1,2000
97383,1,1000
97415,1,2000
97435,1,2000
97441,1,3000
97475,1,2000
97506,1,1600
97507,1,4000
97544,0,1000
97566,1,3000
97574,1,3000
97603,1,2000
97627,1,3000
97628,0,4000
97651,1,5000
97672,1,7000
97690,1,5200
97725,0,1200
97743,0,1000
97781,0,1600
97809,0,6000
97810,0,1200
97843,1,1000
97869,1,2000
97872,0,2400
97902,0,2000
97922,1,1600
97927,1,3000
97958,1,1000
97982,1,2000
97994,0,2000
98024,0,1200
98049,1,1000
98054,1,400
98091,1,2000
98104,1,2000
98122,1,2000
98140,1,2000
98175,0,3000
98181,1,4000
98214,1,1600
98230,0,600
98233,1,3000
98268,0,1000
98294,0,4800
98305,1,1200
98323,0,3600
98354,0,4000
98357,1,2000
98376,1,1000
98414,1,3200
98424,0,2000
98446,1,600
98476,1,2200
98489,1,3000
98512,1,1000
98535,1,1200
98572,0,1000
98599,1,1200
98607,1,1400
98636,1,3000
98661,0,2400
98665,1,2400
98695,1,1000
98724,1,2400
98727,1,2400
98764,1,2400
98796,1,5000
98801,1,3400
98821,1,1600
98852,1,3000
98859,1,1600
98898,1,1400
98923,1,6600
98924,1,2400
98957,1,1200
98984,1,2000
98985,0,2000
99015,1,1400
99034,0,3200
99047,0,1000
99077,0,1200
99096,1,4200
99101,1,3000
99128,0,3400
99157,0,3000
99168,1,3000
99197,1,1000
99223,1,3000
99248,1,4000
99276,1,8000
99301,1,1000
99337,0,3000
99348,0,2800
99375,1,1600
99394,1,4400
99402,1,2200
99425,1,1200
99462,1,6000
99469,1,3000
99490,1,5400
99522,1,3000
99527,0,800
99558,1,1000
99582,1,2000
99590,0,3000
99617,0,800
99633,1,6000
99642,0,4000
99676,0,3000
99702,0,4000
99706,1,5000
99734,1,600
99749,1,3200
99751,1,7200
99787,1,1000
99812,1,4000
99817,1,3600
99848,1,1200
99873,1,5200
99888,1,9200
99909,1,1000
99938,1,2000
99943,0,1500
99974,1,1000
99992,1,2000
100007,1,4000
100041,0,1400
100062,1,3000
100068,1,2000
100098,0,1000
100115,1,4000
100118,1,4000
100158,1,1000
100194,0,2400
100195,1,4800
100223,0,1200
100260,1,1000
100263,1,3600
100294,1,2000
100328,0,2200
100329,1,3000
100350,1,1000
100377,1,3000
100381,1,1400
100406,1,2000
100432,1,1400
100438,1,3000
100463,1,2000
100491,0,2000
100501,1,1600
100536,1,1400
100569,1,3000
100570,1,4000
100596,1,1600
100616,1,2000
100630,1,4000
100662,1,400
100684,1,3400
100686,1,2000
100722,0,1000
100741,0,5000
100744,1,2800
100781,1,2000
100798,0,2000
100804,1,1600
100827,0,1400
100865,0,2000
100868,0,1000
100897,1,2000
100918,1,3000
100922,0,3000
100958,1,1000
100987,0,2000
100988,0,2600
101016,1,800
101041,1,3400
101051,0,1400
101070,1,2000
101098,1,2000
101102,0,2000
101130,1,2000
101154,1,4000
101160,1,5200
101200,1,1000
101218,1,3200
101224,1,4000
101254,1,1000
101284,0,4000
101285,0,4000
101318,0,2000
101335,1,2000
101344,0,2400
101378,1,3000
101394,1,3600
101400,1,4000
101431,1,2000
101456,0,1400
101457,1,3000
101496,1,1200
101517,1,1400
101521,0,1200
101551,0,2000
101581,1,2000
101587,1,1800
101610,0,1400
101635,1,1200
101637,1,2000
101676,1,1000
101696,0,800
101698,0,1400
101721,0,1000
101752,1,400
101753,0,1000
101790,1,800
101816,1,3800
101821,1,1400
101852,1,2000
101877,0,2000
101879,1,2000
101907,1,1000
101949,1,2000
101956,1,1000
101982,1,1600
102009,1,3000
102011,0,4000
102031,1,1000
102072,1,1600
102077,1,2200
102098,0,1000
102126,0,2000
102135,0,2400
102165,1,2000
102190,1,2000
102191,0,3000
102226,0,2000
102245,0,2000
102252,1,4000
102284,0,2000
102303,1,1400
102305,1,6000
102332,1,1600
102374,0,4000
102376,0,2000
102394,0,1200
102421,1,1000
102425,0,4000
102451,1,1000
102483,0,1000
102486,1,8000
102520,0,2000
102533,1,2000
102546,0,4000
102570,0,1000
102601,1,2000
102616,1,3000
102640,1,800
102671,1,6000
102672,1,2000
102700,1,1000
102732,0,2000
102736,1,1600
102769,1,1000
102791,1,2000
102793,1,3400
102817,1,800
102844,0,2000
102850,1,2000
102888,1,400
102911,1,2800
102917,0,2000
102939,1,1800
102961,1,2800
102967,1,3000
103003,0,1000
103028,0,800
103032,0,2000
103067,0,1800
103078,1,2000
103082,0,1200
103125,1,1200
103147,1,2000
103153,1,4000
103190,1,1600
103207,0,1600
103217,1,1000
103251,1,1400
103275,1,600
103276,1,1600
103294,1,400
103324,0,5000
103333,0,3000
103354,1,600
103380,0,2000
103381,1,800
103405,0,2000
103430,1,1400
103433,0,1400
103464,0,1600
103493,0,1600
103495,0,3400
103521,1,800
103556,1,6000
103558,1,1800
103578,1,800
103610,0,1000
103616,1,1400
103636,1,2800
103665,1,4000
103675,0,1600
103707,1,2400
103724,1,2000
103727,1,2000
103763,1,2800
103794,1,2400
103798,0,1200
103833,1,3600
103852,1,4000
103860,1,19000
103893,1,1400
103906,1,2000
103920,1,2200
103947,1,1600
103964,1,9000
103977,1,4000
104006,1,1000
104020,0,2000
104024,1,1400
104060,1,1000
104074,0,3000
104098,1,600
104122,1,4600
104131,1,2000
104164,0,1200
104178,0,4000
104214,1,1000
104238,1,5000
104239,1,6000
104281,1,1600
104300,1,3000
104301,1,3000
104333,1,1000
104356,0,1200
104357,0,1600
104385,1,2400
104406,0,2000
104409,0,2000
104444,0,1600
104465,1,2000
104469,0,1600
104491,0,1000
104527,1,4000
104528,1,4000
104563,1,1000
104592,0,400
104595,0,2000
104621,1,1000
104651,1,4000
104654,1,6000
104681,1,1400
104704,1,4000
104705,1,2000
104733,0,1000
104759,0,2000
104760,0,800
104790,1,1000
104811,1,1000
104812,0,1600
104846,1,1000
104866,1,2000
104875,0,1000
104900,0,1000
104921,0,1000
104936,0,1600
104955,0,1200
104974,1,1400
104984,1,800
105008,0,600
105044,1,1600
105045,1,2000
105064,1,1200
105095,0,4000
105097,0,2000
105126,1,1600
105158,0,2000
105166,0,1000
105188,1,3000
105214,1,6000
105215,1,1800
105250,0,1800
105276,0,2000
105279,1,1400
105320,1,600
105347,1,2000
105349,0,2800
105376,0,600
105395,1,2000
105410,1,600
105445,1,600
105471,0,6000
105475,1,2800
105505,1,1000
105529,1,3000
105537,1,6000
105567,0,1800
105592,1,3600
105595,1,2000
105615,1,1600
105648,0,2000
105652,1,3000
105675,0,1000
105711,0,2000
105714,1,4000
105733,0,1400
105766,0,800
105770,0,1600
105803,1,1000
105839,1,1600
105849,1,2000
105890,1,2000
105903,0,2000
105911,0,2000
105940,1,1800
105972,1,1000
105973,0,800
105998,1,2000
106039,1,1200
106040,1,1400
106077,1,800
106094,1,3600
106100,1,2400
106134,1,1000
106151,0,4000
106153,1,1200
106170,1,1400
106201,1,1000
106203,0,4000
106230,1,1600
106259,0,2000
106268,1,2000
106293,1,1000
106318,1,2000
106320,0,4000
106353,0,400
106372,1,2000
106376,0,2000
106406,0,1000
106426,0,2400
106430,1,2000
106458,1,1000
106485,1,2000
106488,1,2000
106511,1,1000
106534,0,2800
106545,1,4000
106575,1,4000
106590,0,2000
106595,1,6000
106630,1,1000
106647,0,2000
106659,0,4000
106679,1,2000
106708,0,3000
106713,1,3000
106745,1,2400
106765,1,2000
106772,1,4400
106807,1,1600
106828,0,4000
106838,0,2000
106868,1,1000
106886,0,2000
106897,0,200
106924,0,1200
106943,0,2000
106952,1,3200
106984,0,2000
107008,1,4800
107017,1,6400
107050,0,1600
107073,0,1600
107074,0,2800
107106,0,1000
107133,1,800
107138,1,2400
107166,1,1000
107185,1,1000
107189,0,1600
107226,0,1000
107259,0,1600
107261,1,1200
107285,1,1400
107314,1,2000
107324,1,2200
107355,1,1400
107379,0,1600
107381,0,1600
107416,1,1000
107445,0,3000
107449,0,6000
107476,1,2800
107507,1,2000
107517,0,2000
107540,1,1600
107568,1,1000
107575,1,2000
107604,1,2000
107627,1,1600
107629,0,6000
107675,1,1400
107690,1,2000
107692,0,1400
107731,1,1200
107751,0,2000
107753,0,2400
107777,1,1000
107805,1,1600
107807,1,4000
107847,0,1000
107866,0,2000
107869,0,5000
107905,0,2000
107928,1,1000
107937,1,1000
107960,0,800
107999,1,800
108003,1,2000
108025,1,1200
108065,0,1600
108069,1,3000
108095,0,1000
108130,0,800
108132,1,800
108161,0,2600
108195,1,4000
108196,1,2000
108232,1,1000
108249,1,2000
108262,1,2000
108292,1,1600
108309,1,2000
108310,1,2000
108338,1,2000
108370,1,1800
108387,0,1200
108417,1,1000
108440,0,1000
108451,0,3000
108471,0,2000
108499,1,1800
108502,0,2400
108527,0,1000
108556,1,4000
108563,1,3000
108593,0,2000
108614,1,3000
108618,1,3000
108650,0,800
108682,0,2000
108684,1,3000
108704,0,1200
108727,1,2000
108738,1,2000
108755,1,1000
108792,0,2400
108795,1,2400
108836,1,2000
108860,1,1200
108863,0,4002
108885,0,1600
108916,1,5000
108926,1,5000
108952,1,800
108985,1,3000
108990,0,4000
109027,0,4000
109049,1,4000
109058,1,2000
109094,1,1000
109106,0,10000
109108,1,8000
109154,1,1000
109176,1,6000
109179,0,3000
109209,1,1000
109234,0,4000
109243,0,2400
