id,correct,amount
22978,TRUE,4400
23012,TRUE,1000
23027,TRUE,4000
23042,TRUE,4000
23070,TRUE,1800
23100,TRUE,4000
23108,TRUE,7200
23127,TRUE,1000
23157,TRUE,1600
23161,FALSE,2000
23190,TRUE,1000
23209,TRUE,2000
23218,FALSE,2000
23243,TRUE,1200
23259,TRUE,4000
23286,TRUE,3000
23315,TRUE,1000
23342,FALSE,4000
23348,TRUE,2400
23376,FALSE,2000
23398,FALSE,4000
23401,TRUE,2000
23433,TRUE,2000
23441,TRUE,2000
23459,TRUE,2000
23481,TRUE,800
23511,FALSE,1200
23527,FALSE,5000
23543,TRUE,2000
23574,TRUE,2400
23585,FALSE,6000
23611,TRUE,600
23644,TRUE,1400
23646,FALSE,4000
23672,TRUE,500
23696,TRUE,2000
23703,TRUE,600
23731,TRUE,1000
23759,FALSE,4000
23764,FALSE,3000
23801,FALSE,2000
23826,FALSE,2800
23829,TRUE,2000
23848,TRUE,800
23884,FALSE,5000
23892,TRUE,4000
23919,TRUE,800
23947,TRUE,2000
23955,FALSE,6000
23986,FALSE,10
24005,TRUE,3000
24006,FALSE,4000
24039,TRUE,2000
24059,TRUE,2800
24072,TRUE,2000
24087,FALSE,1000
24120,FALSE,1200
24121,TRUE,1000
24160,FALSE,3000
24177,TRUE,2400
24179,FALSE,5000
24218,FALSE,1000
24245,TRUE,2000
24255,TRUE,4000
24285,FALSE,1600
24309,TRUE,2000
24314,FALSE,1800
24334,TRUE,2600
24368,TRUE,2400
24372,TRUE,3000
24404,TRUE,1400
24424,TRUE,1200
24427,TRUE,2000
24467,FALSE,2000
24495,FALSE,3000
24496,TRUE,3000
24518,TRUE,800
24552,TRUE,2000
24555,TRUE,4800
24579,TRUE,3200
24601,FALSE,15000
24612,TRUE,10000
24643,TRUE,1000
24665,FALSE,3000
24667,TRUE,2400
24709,TRUE,600
24727,TRUE,3000
24736,TRUE,3600
24767,TRUE,2000
24788,FALSE,4000
24792,TRUE,2000
24860,TRUE,4000
24867,TRUE,3000
24882,TRUE,600
24913,FALSE,2000
24920,TRUE,2000
24957,TRUE,2000
24979,TRUE,3200
24981,FALSE,600
25002,TRUE,1400
25039,TRUE,2400
25048,TRUE,2000
25077,FALSE,1800
25098,FALSE,2000
25102,FALSE,2000
25121,TRUE,1200
25153,FALSE,2000
25158,TRUE,2000
25199,TRUE,1000
25212,TRUE,2000
25216,TRUE,1200
25263,TRUE,2000
25283,TRUE,1000
25294,TRUE,2000
25320,TRUE,1000
25343,FALSE,1200
25350,FALSE,2200
25364,TRUE,1600
25404,TRUE,2600
25411,FALSE,4500
25448,TRUE,1000
25465,FALSE,2000
25467,FALSE,2000
25512,TRUE,1200
25544,FALSE,2400
25545,TRUE,2000
25565,FALSE,2000
25589,TRUE,1000
25608,FALSE,800
25622,FALSE,1000
25662,TRUE,2600
25701,TRUE,2200
25727,TRUE,7600
25728,TRUE,7600
25760,TRUE,1000
25787,TRUE,3000
25788,TRUE,1000
25822,FALSE,1000
25840,FALSE,1600
25843,FALSE,2000
25876,FALSE,1000
25892,FALSE,400
25899,TRUE,600
25934,TRUE,1200
25939,FALSE,2000
25955,FALSE,3000
25983,FALSE,1000
26014,FALSE,2000
26030,FALSE,600
26058,TRUE,4000
26064,TRUE,6000
26089,FALSE,1000
26118,TRUE,3600
26120,TRUE,3000
26156,TRUE,1800
26191,TRUE,2200
26200,TRUE,6000
26222,TRUE,2000
26251,TRUE,4000
26258,FALSE,8000
26279,FALSE,4000
26310,TRUE,6000
26311,FALSE,11000
26348,TRUE,1200
26364,TRUE,3000
26374,TRUE,2000
26406,FALSE,1000
26446,TRUE,6000
26450,TRUE,2000
26487,FALSE,1000
26498,TRUE,2000
26523,TRUE,2400
26555,TRUE,2000
26570,FALSE,5000
26584,FALSE,2000
26617,FALSE,1600
26636,FALSE,5000
