id,gameId,playerId,breakScore,round1,round2,final,coryat,playerId,wins
11140,3640,7331,4000,8600,16400,28401,15600,7331,2
8948,2539,5076,3600,9200,18400,28401,17400,5076,3
11191,3622,7292,600,3200,15200,28401,14600,7292,4
9184,2367,4741,3000,5600,16400,28401,16400,4741,3
13628,4339,8752,2000,7400,16700,28401,15000,8752,1
11530,3498,7058,3200,7000,24800,28401,21800,7058,1
9378,2229,4479,1600,4000,16900,28401,16400,4479,1
7186,133,241,3000,8800,19000,28401,18000,241,4
12174,3775,7587,3200,4400,16000,28401,15800,7587,1
9877,2956,5928,2200,2600,19400,28401,15800,5928,1
7992,669,1378,2600,6800,18600,28401,16400,1378,2
8497,1773,3574,600,3400,14200,28400,14200,3574,2
11177,3628,7308,3000,8000,23400,28400,21400,7308,4
13073,4581,9206,2200,3800,17800,28400,17200,9206,1
11641,3461,6976,1400,4200,30200,28400,19400,6976,6
13927,4882,9815,1600,10200,24200,28400,17800,9815,7
12358,4276,8608,4800,9200,18400,28400,18200,8608,6
14752,5101,10266,4800,5600,28400,28400,22400,10266,2
6422,3115,6289,2200,4200,14200,28398,14200,6289,4
7429,28,1,3200,7800,28200,28300,23600,1,74
10288,3444,6939,5500,9300,27300,28300,23600,6939,3
12388,4255,8554,4600,5000,20800,28300,19400,8554,4
12884,4020,8075,2800,7300,18900,28201,18400,8075,1
7600,1048,2115,7000,12600,27400,28200,23600,2115,2
6337,2636,5242,1200,3800,15800,28200,15800,5242,3
12703,4081,8194,4600,8800,28200,28200,21600,8194,1
8823,1289,2623,4200,9200,27200,28200,27200,2623,1
6532,4791,9237,2000,3000,21200,28200,21800,9237,3
14020,4849,9741,5600,9600,24200,28200,25000,9741,5
12149,3784,7606,3600,7000,20200,28200,19000,7606,9
6823,459,861,4200,5200,21200,28200,22800,861,19
14755,5100,10274,8000,11600,28200,28200,26400,10274,4
6934,357,706,1600,1800,18200,28200,17400,706,3
6992,304,572,600,2000,14200,28200,8800,572,2
7599,1051,2132,600,2600,27200,28200,21400,2132,2
8406,1813,3656,3000,4400,15800,28100,16000,3656,1
13231,4489,9037,2000,2600,16400,28100,15000,9037,20
8352,1868,3764,4400,6600,14200,28001,16600,3764,1
8640,1550,3136,2000,3800,18200,28001,18200,3136,1
8921,2559,5120,4000,8400,23800,28001,18400,5120,1
8932,2546,5085,1600,8400,18800,28001,18400,5085,5
9472,2147,4305,3400,12200,21600,28001,17400,4305,5
6497,3267,6593,2200,4600,14200,28001,14800,6593,1
10366,3416,6878,5800,8800,20200,28001,18000,6878,5
7682,959,1963,1200,5400,23000,28001,20200,1963,1
12724,4073,8179,2600,3800,26400,28001,21400,8179,2
9841,2969,5944,5000,9400,25000,28000,25600,5944,3
7823,824,1677,-200,2200,17000,28000,11800,1677,1
13418,4417,8905,4600,6400,25600,28000,17200,8905,1
10055,2826,5671,1200,3800,14000,28000,18400,5671,1
7967,686,1406,3000,5000,24200,28000,23000,1406,8
13819,4930,9915,4000,8200,28000,28000,24200,9915,5
10151,2757,5535,3000,6400,27400,28000,21600,5535,3
8032,637,1306,2200,4800,14000,28000,12200,1306,3
14533,5205,10475,600,3400,25000,28000,22200,10475,2
11259,3598,7246,7200,12600,28600,28000,28200,7246,5
8562,1715,3437,4000,6600,28000,28000,21800,3437,2
12065,3814,7665,2600,5800,14000,28000,16200,7665,1
9031,2488,4956,3600,6400,16000,28000,16000,4956,6
9519,2107,4240,3800,5400,16000,28000,17000,4240,1
6211,2723,1,4800,4800,27600,28000,22800,1,74
13855,4907,9866,4000,6400,14000,27999,14000,9866,5
12425,4231,8507,4000,5200,14000,27950,14000,8507,1
7455,20,31,2000,5800,17600,27850,15600,31,2
12676,4095,8213,2200,4000,16800,27801,16800,8213,3
10231,2692,5396,3600,6600,27800,27800,29000,5396,3
10374,3414,6875,6000,9600,18800,27800,14200,6875,1
12493,4194,8423,3600,8400,19800,27800,16000,8423,4
12661,4104,8230,600,2400,14800,27800,12000,8230,8
13540,4368,8803,3600,9000,26400,27800,23200,8803,2
8666,1483,3004,2000,5000,14800,27800,7800,3004,1
9703,3027,6048,2200,4600,30400,27800,26200,6048,7
11578,3482,7021,2200,5600,20400,27700,20400,7021,3
14208,4753,9572,1400,4200,25000,27601,22200,9572,1
11613,3471,7002,-200,800,28000,27601,24000,7002,1
14783,5089,10251,2800,8800,23300,27601,18200,10251,1
7136,172,361,3200,6200,21500,27601,22600,361,5
9312,2283,4586,2400,2600,19000,27601,18600,4586,1
10352,3421,6890,3400,7000,19000,27601,18200,6890,3
12838,4034,8101,600,3600,16400,27601,17200,8101,3
10588,3335,6724,8000,9000,17400,27601,15200,6724,4
13685,4322,8715,1400,2800,20400,27601,18000,8715,2
10777,3240,6527,1800,4800,18400,27601,18200,6527,5
12071,3812,7661,600,3600,15600,27600,13200,7661,2
12225,3757,7549,3200,5000,27600,27600,12400,7549,3
6517,3243,6535,3200,5400,24600,27600,23400,6535,4
6931,366,706,4400,5600,13800,27600,12000,706,3
9536,2092,4210,1400,3800,13800,27600,17000,4210,1
11209,3616,7274,2600,8400,18400,27600,18000,7274,6
14163,4777,9614,4400,6000,20600,27600,16800,9614,5
11554,3490,7038,1200,7600,22400,27600,16800,7038,3
13869,4902,9866,200,3000,13800,27599,13800,9866,5
10529,3357,6773,2200,2600,13800,27500,11400,6773,1
14126,4792,9645,2000,10600,14600,27401,10400,9645,2
7716,933,1901,1000,4600,32400,27400,26200,1901,1
9260,2322,4660,3000,3400,13700,27400,13800,4660,1
10717,3269,6595,5000,7400,25200,27400,21200,6595,2
6386,3182,6427,1200,5800,15400,27400,17400,6427,1
7605,1043,2115,3600,4000,15400,27400,13200,2115,2
8915,2561,5124,3400,5900,13700,27399,15600,5124,1
11770,3915,7853,1600,6800,21300,27301,18000,7853,2
9667,3057,6142,3200,5600,17300,27300,17600,6142,2
11425,3537,7127,4600,5200,14800,27300,14200,7127,3
7252,98,198,2800,4400,26800,27300,22800,198,5
9090,2439,4885,2800,8200,18000,27300,16000,4885,2
7609,1040,2079,5400,10200,15400,27201,13400,2079,5
12230,3755,7546,2000,4400,26200,27201,29000,7546,2
8941,2542,5076,3600,8400,20800,27201,19200,5076,3
12538,4171,8379,3200,5000,15000,27201,12600,8379,3
8959,2525,5050,1600,4000,19200,27201,17200,5050,3
12558,4160,8360,2200,4000,14800,27201,14800,8360,2
9179,2369,4747,3800,6400,19400,27201,17200,4747,1
9732,3012,6036,1400,9600,14400,27201,12800,6036,1
10284,3446,6945,2200,6000,14200,27201,16200,6945,1
13827,4925,9915,3800,8600,19000,27201,19000,9915,5
10475,3378,6819,3400,7400,14400,27201,15200,6819,4
7504,3,1,7200,16400,33600,27200,26400,1,74
8219,1983,4001,4400,3200,13600,27200,12400,4001,1
10199,2725,5469,-1400,400,13600,27200,13600,5469,1
8767,1351,2752,400,3000,13600,27100,12200,2752,5
12594,4140,8317,3000,4600,16800,27100,15800,8317,3
14809,5074,10214,5400,6400,14100,27100,14800,10214,2
6638,4634,9344,2800,5800,13800,27100,13800,9344,1
7300,71,136,6400,9400,21000,27000,21000,136,2
8102,583,1209,5200,7400,20000,27000,20400,1209,2
9064,2455,4919,2600,4200,19000,27000,19000,4919,3
11303,3581,7219,3000,8800,27000,27000,25000,7219,1
14537,5204,10475,4400,6600,17000,27000,17000,10475,2
12190,3769,7572,8200,11000,22800,27000,23000,7572,2
12560,4159,8359,4400,10400,23800,27000,24200,8359,1
6402,3172,6405,3200,10000,26000,27000,30200,6405,2
11158,3633,7319,2200,3800,14200,26900,14200,7319,2
13492,4384,8832,1400,1400,16400,26900,15800,8832,5
9785,2987,5985,800,1000,18000,26900,19000,5985,1
7057,258,562,2000,5400,21200,26850,21000,562,2
12198,3768,7573,-1800,600,17600,26805,10400,7573,1
12185,3771,7580,400,1800,22200,26801,12600,7580,2
10240,2688,5367,200,4000,20400,26801,16800,5367,2
10293,3443,6939,800,1000,17400,26801,15800,6939,3
12915,4009,8058,1600,3200,19400,26801,17200,8058,1
10690,3283,6612,3000,4400,17000,26801,18000,6612,6
13763,4974,10006,2400,6200,16200,26801,16200,10006,2
10704,3277,6612,1000,5000,24400,26801,15200,6612,6
7694,950,1941,2600,1400,15800,26801,17400,1941,1
11434,3534,7110,2200,5000,19800,26801,19800,7110,8
8728,1392,2752,3800,6600,19800,26801,19800,2752,5
11853,3888,7806,1200,3600,16400,26801,20400,7806,1
9228,2346,4670,3000,6800,18600,26801,20000,4670,4
6751,3130,6045,2000,5000,26800,26800,23000,6045,6
13429,4411,8885,3000,4595,18200,26800,18200,8885,11
9343,2252,4509,-600,3600,13400,26800,12000,4509,9
11536,3497,7050,5000,9000,23800,26800,22600,7050,3
11660,3966,7969,3600,5200,25800,26800,19600,7969,1
12581,4147,8334,2800,4200,13800,26800,13800,8334,1
13498,4381,8832,2800,7600,25000,26799,24400,8832,5
11693,3950,7929,1400,2200,13400,26798,16600,7929,1
13597,4349,8774,2600,8000,19200,26702,18800,8774,1
10344,3424,6895,2000,5600,17600,26700,19200,6895,2
12008,3833,7702,1800,3600,28400,26689,23000,7702,2
14761,5098,10274,4000,7200,26800,26657,22800,10274,4
8864,1255,2554,2400,5200,22000,26601,22000,2554,1
12700,4082,8197,2800,4200,16000,26601,12600,8197,3
6794,5014,10093,2200,5000,20200,26601,18400,10093,1
9459,2162,4350,2400,10000,21600,26600,11600,4350,1
9796,2983,5975,3400,6200,25800,26600,17400,5975,3
6958,324,622,2600,5400,26600,26600,26400,622,6
9854,2963,5937,3000,6600,14600,26600,15600,5937,2
7390,41,1,2800,7600,30800,26600,29600,1,74
11036,3685,7407,4000,4000,19600,26600,22600,7407,2
7620,1023,2079,200,6800,25800,26600,25400,2079,5
12634,4118,8266,3200,5400,16600,26600,15200,8266,2
8641,1518,3044,1400,6000,20600,26600,19200,3044,3
13270,4471,9016,5600,6600,26800,26600,24200,9016,6
9301,2286,4591,1200,2800,14800,26600,12400,4591,2
9897,2939,5896,2400,5800,13300,26597,13000,5896,1
9891,2951,5915,-200,3000,14600,26500,17600,5915,1
13473,4392,8852,4400,9100,17600,26488,14000,8852,1
12063,3815,7666,1200,3800,14800,26401,13800,7666,2
8062,610,1257,3800,6600,22400,26401,20200,1257,3
12290,3736,7516,1600,3600,17600,26401,17600,7516,2
8240,1969,3965,3200,9200,16400,26401,15000,3965,2
12850,4031,8094,2400,6000,23400,26401,21800,8094,2
8995,2508,5009,3200,6400,18400,26401,18400,5009,4
13947,4876,9809,1600,2600,18400,26401,11400,9809,1
10131,2773,5570,6200,7600,20800,26401,20600,5570,1
13990,4857,9770,4200,13000,29200,26401,18000,9770,3
10262,2676,5365,2400,7400,17200,26401,20000,5365,1
14182,4770,9596,3400,4400,18200,26401,18400,9596,5
10294,3442,6932,4800,6800,16800,26401,16800,6932,4
7957,691,1406,3800,5200,14400,26401,13600,1406,8
12535,4172,8387,1600,6400,18400,26400,17200,8387,1
13882,4897,9835,4000,10000,13200,26400,9400,9835,5
13960,4870,9792,5000,8800,26400,26400,18800,9792,6
7810,836,1690,5400,7400,23400,26400,21800,1690,2
14382,4683,9436,1200,3200,13200,26400,13200,9436,2
8902,2574,5135,5800,8600,25200,26400,22200,5135,5
14543,5200,10471,1800,4400,16400,26400,16000,10471,1
9871,2957,5931,3400,8200,23400,26400,22000,5931,3
10093,2811,5644,1800,4800,17400,26400,16400,5644,2
13747,4985,10022,1400,1600,13200,26400,13200,10022,5
10772,3244,6547,2000,3800,15000,26398,12200,6547,1
9274,2304,4619,2200,5200,13200,26398,13200,4619,3
11203,3618,7274,4200,6000,26400,26353,24400,7274,6
8846,1272,2584,1000,4200,21800,26300,20200,2584,1
11131,3643,7329,1400,5400,14300,26300,13000,7329,3
9849,2966,5925,3200,2000,19200,26200,18800,5925,3
12946,3999,8036,2600,9400,18200,26200,17800,8036,7
7125,185,387,6600,7600,13200,26200,11800,387,2
7249,99,198,1200,5200,17200,26100,18800,198,5
12603,4137,8310,4400,5400,17600,26100,17000,8310,3
14376,4681,9434,600,3200,13100,26100,11200,9434,1
7686,958,1959,3400,6000,23200,26001,18400,1959,3
12790,4051,8133,3000,2800,18800,26001,19600,8133,4
9159,2376,4760,2800,3800,16800,26001,15800,4760,1
14453,5245,10559,4000,5600,13600,26001,13600,10559,2
9951,2904,5829,2800,6000,16400,26001,16200,5829,2
6543,4799,9569,800,3000,17000,26001,17600,9569,1
10192,2728,5474,4800,6400,14000,26001,13600,5474,2
6721,4669,6304,3600,6600,17400,26001,21000,6304,2
10304,3439,6932,3000,5800,17800,26001,17800,6932,4
7177,141,241,600,5400,20400,26001,19800,241,4
10676,3291,6642,2800,6000,15200,26001,17200,6642,1
7208,118,235,800,2000,14000,26001,15400,235,2
9365,2239,4500,2000,8000,26000,26000,27200,4500,5
6923,378,769,4800,10000,14000,26000,11600,769,1
13703,4314,8702,1600,600,14000,26000,11000,8702,3
10078,2817,5648,3400,6800,18000,26000,26000,5648,4
7202,122,246,3800,5800,23000,26000,17800,246,1
13791,4949,9964,4200,8800,15000,26000,20000,9964,1
10409,3401,6850,2000,3400,15000,26000,14200,6850,1
7552,1116,2265,3800,9400,19400,26000,19000,2265,2
14113,4797,9656,1000,4800,16000,26000,17200,9656,2
10510,3363,6780,1800,7800,24000,26000,18800,6780,3
7612,1038,2079,3200,4800,23000,26000,20600,2079,5
14851,5057,10171,5000,11400,33000,26000,24200,10171,13
7881,769,1570,2400,7400,19800,26000,19800,1570,1
9340,2261,4509,3400,4800,14900,26000,18400,4509,9
6454,3304,6665,1200,7400,13000,26000,13000,6665,2
6259,2682,1,7400,11200,30500,26000,24400,1,74
10882,3184,6421,3000,6600,23200,25999,19400,6421,3
6369,3192,6444,200,1000,13000,25998,13000,6444,1
12508,4186,8390,1800,10800,14200,25989,14400,8390,3
6524,4579,9237,1400,4200,15906,25906,16200,9237,3
10442,3390,6836,5200,10600,25800,25836,22400,6836,1
10213,2707,5430,2400,5400,18000,25801,17800,5430,4
6994,301,638,600,4600,18800,25800,16600,638,2
8688,1454,2949,4400,7400,13800,25800,13800,2949,1
10099,2796,5606,1200,2400,15800,25800,14800,5606,3
13831,4921,9906,6000,6400,30400,25800,25200,9906,3
14541,5203,10472,3600,5600,15800,25800,16800,10472,1
10910,3165,6390,2800,5400,12900,25799,12600,6390,1
6415,3162,6289,4200,8000,18200,25700,19200,6289,4
13234,4485,9037,1200,4600,21200,25700,21200,9037,20
11294,3584,7212,3600,7800,25600,25642,25200,7212,3
10603,3329,6710,5800,8200,15000,25608,17000,6710,2
10943,3146,6354,4300,9300,21300,25602,22800,6354,1
7050,262,572,600,3600,20600,25601,22400,572,2
12442,4216,8468,5000,8400,17700,25601,13000,8468,6
7525,1171,2371,6000,6600,16000,25601,19000,2371,5
12579,4149,8337,4400,9800,20200,25601,20200,8337,1
8684,1455,2952,3600,4400,15200,25601,14800,2952,1
9083,2449,4905,3000,6000,15700,25601,19200,4905,3
12680,4093,8213,1800,4200,15000,25601,14200,8213,3
9229,2345,4670,1200,5800,16800,25601,16200,4670,4
14051,4835,9719,1600,3800,13000,25601,15000,9719,1
9525,2100,4225,2000,5000,16400,25601,15200,4225,2
14272,4728,9514,4400,6800,17800,25601,18200,9514,2
11044,3678,7395,1600,6800,21800,25601,21200,7395,5
9058,2466,4937,1000,3800,15600,25600,15200,4937,1
11421,3540,7134,600,3200,13600,25600,13600,7134,2
11951,3852,7731,3200,3400,15600,25600,13000,7731,1
6944,337,679,4000,2000,12800,25600,11200,679,1
12618,4129,8293,3200,6000,16800,25600,19600,8293,5
7151,161,334,2000,4600,12800,25600,12200,334,1
14266,4730,9511,4600,6400,12800,25600,12800,9511,3
7381,44,1,6400,9600,42800,25600,36000,1,74
8935,2544,5085,4600,9700,27800,25600,28800,5085,5
8235,1968,3966,2400,7600,21800,25599,16400,3966,1
11170,3630,7308,5800,5000,12800,25599,12000,7308,4
6362,2590,5185,2000,5400,22200,25599,22200,5185,1
13674,4321,8716,1800,4600,20800,25599,17400,8716,2
8781,1322,2689,400,1600,12900,25550,10600,2689,1
9195,2364,4736,2000,4800,13200,25500,12800,4736,2
9830,2972,5955,200,4000,12800,25500,13800,5955,1
14497,5217,10497,0,2800,23800,25500,16200,10497,3
14816,5071,10212,1000,3000,13000,25500,13000,10212,1
6798,4657,9390,1200,2800,17200,25500,16400,9390,1
8939,2543,5085,1600,4000,12800,25500,12800,5085,5
12585,4145,8328,4800,6400,13200,25497,13000,8328,1
7841,808,1643,3600,6800,14000,25401,13600,1643,1
10903,3169,6397,7400,8400,14800,25401,12600,6397,5
13938,4879,9815,4200,9400,17400,25401,17400,9815,7
14892,5038,10150,5400,8200,12700,25400,15200,10150,2
9682,3043,6106,2600,5200,17400,25400,18000,6106,2
10780,3239,6527,2200,7600,27200,25400,22000,6527,5
11897,3870,7767,600,5000,12800,25300,10200,7767,2
6418,3160,6289,5600,13800,21300,25300,19800,6289,4
11568,3486,7032,200,2000,12800,25201,11200,7032,1
7184,135,264,3000,5200,13200,25201,15200,264,2
12273,3742,7526,2000,8000,16400,25201,14400,7526,1
8788,1319,2681,3800,6400,20000,25201,18400,2681,4
12285,3738,7519,1800,4400,18200,25201,14000,7519,1
9979,2883,5768,2400,7200,18000,25201,18000,5768,5
10169,2750,5521,3600,3600,14800,25201,14600,5521,2
14560,5196,10427,2400,3600,14800,25201,14800,10427,3
10217,2706,5430,3400,7300,15300,25201,14200,5430,4
14707,5126,10317,3200,7400,19600,25201,17400,10317,3
10693,3282,6612,4000,7600,14600,25201,15600,6612,6
6982,310,426,2000,3600,14800,25201,14400,426,3
10569,3344,6745,3000,6900,15300,25200,14800,6745,1
10598,3332,6720,200,1200,12600,25200,13200,6720,1
11032,3686,7407,3400,4400,21200,25200,22200,7407,2
7026,281,473,2800,5600,37600,25200,27200,473,2
11939,3856,7739,3600,10400,25200,25200,20600,7739,1
13512,4378,8824,2000,5600,20200,25200,15800,8824,2
8698,1433,2908,7300,9300,27100,25200,24600,2908,4
12162,3780,7597,2800,2400,13600,25200,13200,7597,1
14198,4756,9579,4200,6200,12600,25200,12600,9579,1
9968,2887,5797,1600,7000,18100,25200,18600,5797,1
12455,4210,8459,4000,6400,20200,25200,16400,8459,1
10375,3413,6870,4600,8000,27600,25200,27200,6870,3
8349,1869,3762,2400,3600,12600,25199,10400,3762,2
8433,1799,3628,5200,6600,15600,25199,16800,3628,1
9758,3000,6016,2200,5000,27600,25199,23200,6016,1
12378,4263,8576,4000,6800,17600,25199,17600,8576,1
14524,5208,10478,1800,1800,12600,25199,13600,10478,3
10655,3303,6668,800,3000,17600,25198,23600,6668,1
13546,4366,8797,4400,9600,25200,25173,23000,8797,3
14247,4738,9539,2200,2600,25200,25158,20600,9539,1
7273,87,162,1000,2000,24100,25100,23200,162,3
9061,2465,4934,2000,2200,12600,25011,10600,4934,1
9516,2109,4245,1000,2400,17600,25001,16200,4245,1
10228,2691,5396,3400,8000,24000,25000,22600,5396,3
8396,1828,3688,6000,10000,17200,25000,17200,3688,1
13687,4319,8710,600,5200,24000,25000,19600,8710,2
6853,433,861,5000,9600,21700,25000,22000,861,19
6289,1576,1,4400,12600,18800,25000,23400,1,74
10803,3228,6514,4200,7000,25000,25000,21400,6514,2
8663,1495,3030,2000,7400,24000,25000,24600,3030,1
13924,4883,9815,4000,7600,28400,25000,22000,9815,7
7316,66,128,3000,4600,13400,25000,12600,128,1
12950,3998,8036,2900,4500,12500,25000,13000,8036,7
11585,3480,7021,4400,8600,23000,25000,22000,7021,3
9325,2270,4509,3800,8100,22500,25000,12400,4509,9
7402,37,1,2200,5400,18200,25000,17400,1,74
12970,3990,8012,5000,9200,21000,25000,22600,8012,7
11961,3842,7724,200,1000,13000,25000,13000,7724,1
9634,3080,6194,3600,7400,21000,25000,20600,6194,3
7778,871,1774,5200,8200,23800,25000,23600,1774,2
13037,4589,9234,3800,5800,19200,25000,17400,9234,3
12139,3788,7606,5200,8600,19800,25000,19600,7606,9
9906,2936,5890,3000,5400,19800,25000,17400,5890,2
8206,1988,3973,3800,5000,19400,25000,22200,3973,2
13264,4474,9016,4400,7800,26000,25000,23400,9016,6
12142,3787,7606,2800,6200,22600,25000,22600,7606,9
6826,457,861,5200,4000,22600,25000,18800,861,19
10089,2815,5648,2800,6000,22000,25000,15400,5648,4
8279,1921,3869,3200,6800,13000,25000,10800,3869,2
13622,4341,8756,1600,2400,26000,25000,26200,8756,1
12209,3763,7564,3400,6600,22200,25000,22200,7564,1
6841,447,861,3400,7200,21000,25000,22800,861,19
6280,1610,1,5400,6800,22000,25000,26400,1,74
8391,1832,3697,2800,4600,25500,24999,24600,3697,1
11077,3661,7366,3400,5400,12600,24945,9200,7366,2
14578,5187,10444,-1400,1600,14800,24900,14000,10444,2
10016,2855,5730,4200,12000,20200,24900,15000,5730,2
11480,3519,7093,3800,5800,13400,24900,13000,7093,2
14767,5095,10266,3600,8600,24900,24898,21400,10266,2
10360,3418,6878,4800,6600,16100,24810,18000,6878,5
8964,2524,5050,3000,7600,13600,24801,13600,5050,3
6761,4665,6318,2400,600,13000,24801,13000,6318,1
13325,4450,8973,2200,6000,15600,24801,17600,8973,1
9810,2979,5968,2200,5000,14800,24801,11600,5968,1
7087,233,501,6600,13800,23400,24801,21200,501,2
13600,4348,8771,2800,8000,13600,24801,10800,8771,1
11104,3652,7349,1400,5400,14200,24801,14200,7349,2
7642,984,2003,1600,4600,18000,24801,17800,2003,2
13651,4330,8729,4600,8800,20400,24801,18400,8729,3
11454,3528,7110,800,6200,18600,24801,17200,7110,8
7987,671,1378,2400,4700,15000,24801,15200,1378,2
14030,4846,9741,1400,-200,15000,24801,15600,9741,5
8260,1938,3874,2600,7200,24400,24801,22800,3874,5
14176,4772,9596,1600,5800,19400,24801,17000,9596,5
8929,2548,5085,4000,10200,24600,24801,24600,5085,5
6459,3302,6665,200,600,19400,24801,18200,6665,2
9321,2272,4565,2600,5600,12400,24800,12400,4565,1
10893,3178,6417,4000,7000,17400,24800,17400,6417,3
11550,3492,7044,2200,2800,14800,24800,14800,7044,1
12286,3737,7516,7400,12400,32400,24800,30200,7516,2
12999,3982,8003,400,5000,29800,24800,23800,8003,1
12576,4150,8339,200,5600,14400,24800,14400,8339,1
13584,4354,8780,1200,5200,12400,24800,12400,8780,1
6606,3144,6350,1600,2000,12400,24800,12000,6350,1
14857,5055,10171,3800,7600,34800,24800,28400,10171,13
6866,424,858,-800,-200,12800,24800,9800,858,1
8474,1782,3595,6600,11800,26000,24799,19200,3595,3
14520,5210,10486,2600,5000,12400,24789,10800,10486,1
14508,5214,10494,1600,8200,20200,24700,20200,10494,1
8636,1607,3252,2600,7600,23400,24700,21000,3252,1
10738,3259,6573,2400,4400,12500,24700,14000,6573,4
13286,4468,9014,800,2600,12400,24700,16400,9014,1
7859,787,1580,3800,6900,23000,24601,22800,1580,3
6513,3247,6551,1800,4600,12300,24600,16200,6551,3
8496,1774,3578,2000,6800,24800,24600,24800,3578,3
10632,3317,6687,4200,7600,19800,24600,21200,6687,1
10663,3298,6651,3600,8200,12600,24600,12000,6651,2
13001,3981,8002,0,2600,14600,24600,14200,8002,1
10640,3311,6660,4400,5400,15500,24500,15000,6660,2
13507,4380,8824,6000,7800,23200,24424,20600,8824,2
10595,3333,6722,3600,8000,13000,24405,16000,6722,1
11758,3918,7865,1400,2600,15400,24401,16600,7865,5
10159,2754,5526,5800,10400,17600,24401,19000,5526,4
7869,779,1561,3400,6200,16600,24401,16600,1561,2
12337,3715,7466,1200,3600,16600,24401,16400,7466,6
10407,3402,6851,2600,5200,14000,24401,14000,6851,2
7948,699,1406,3200,3200,12400,24401,11600,1406,8
14004,4855,9766,4000,7400,18800,24401,18600,9766,1
11083,3659,7362,1000,9400,15400,24401,13400,7362,2
8254,1948,3909,600,3800,14600,24401,14200,3909,2
14218,4748,9560,3600,5400,17900,24401,16200,9560,2
11431,3535,7110,1600,6400,20400,24401,15200,7110,8
9479,2141,4305,0,4800,21400,24401,18400,4305,5
14548,5201,10460,1400,5200,23400,24401,24000,10460,4
11644,3460,6976,6400,9400,13800,24401,22600,6976,6
9782,2988,5987,2000,2800,12800,24401,13800,5987,5
14652,5152,10371,5800,7400,18600,24401,22200,10371,3
6476,3286,6631,3000,4200,13800,24401,13800,6631,4
11680,3957,7947,5400,7200,18800,24401,18800,7947,3
10033,2837,5686,3000,7000,15400,24401,15400,5686,6
6889,408,826,800,3200,18600,24401,17200,826,2
9079,2450,4905,2200,6400,14400,24400,14600,4905,3
13320,4451,8974,800,5400,12200,24400,12200,8974,1
9850,2965,5931,4600,7400,12200,24400,12000,5931,3
13847,4913,9892,2400,4000,20400,24400,23600,9892,1
10390,3407,6859,1800,2400,15200,24400,14800,6859,2
14583,5185,10444,3800,8200,21400,24400,20200,10444,2
12154,3782,7599,400,1600,22200,24400,20800,7599,2
7163,151,310,1400,5300,12200,24400,12000,310,1
7652,979,1996,4800,5600,14400,24400,12800,1996,1
12638,4116,8266,3000,3400,14400,24400,13000,8266,2
11840,3892,7801,2200,4600,12200,24399,12200,7801,1
11130,3644,7334,5800,7200,24500,24375,21000,7334,3
8558,1716,3440,2400,8000,24300,24301,22000,3440,2
10108,2792,5565,3800,8900,24300,24300,25800,5565,4
11184,3626,7303,3000,4800,12200,24300,10800,7303,1
10207,2710,5430,2800,7800,15400,24201,15200,5430,4
7621,1019,2073,3600,7200,12800,24201,12800,2073,2
13096,4553,9163,3400,3800,12200,24200,13200,9163,2
13879,4898,9835,3000,3600,21200,24200,19200,9835,5
10259,2677,5367,1600,4800,24000,24200,19200,5367,2
14848,5058,10171,7600,11400,24200,24200,26400,10171,13
11110,3650,7343,2200,6000,19200,24200,19200,7343,3
11300,3582,7222,2200,4000,18700,24200,20400,7222,1
12036,3824,7686,600,2000,12200,24200,10000,7686,2
12740,4068,8169,1400,-400,12100,24200,10400,8169,1
10306,3438,6922,4000,5500,24100,24117,20600,6922,3
8229,1972,3976,3400,10600,23400,24013,22000,3976,1
8591,1675,3389,600,3000,14000,24001,11800,3389,1
14647,5154,10371,4000,4800,16200,24001,19200,10371,3
11628,3467,6994,2800,6800,18000,24001,18000,6994,5
9451,2163,4355,5400,11400,18800,24001,18800,4355,2
12259,3746,7531,5400,3800,19200,24001,20200,7531,2
9750,3003,6024,4800,7800,15400,24001,15400,6024,3
6655,4624,9317,3200,3200,21600,24001,19600,9317,3
12727,4071,8179,2800,7800,20200,24001,18200,8179,2
10471,3379,6819,3600,7200,12800,24001,14400,6819,4
7099,219,469,5800,8400,18000,24001,14600,469,1
13049,4582,9243,1800,3600,13000,24001,13200,9243,1
10716,3271,6600,2800,5400,12200,24001,14200,6600,1
7245,102,207,3000,8300,21900,24001,18800,207,2
13813,4934,9915,2400,1600,12400,24001,15000,9915,5
10908,3168,6397,1200,2400,15000,24001,12800,6397,5
8509,1769,3566,1800,2600,14100,24001,13800,3566,2
14191,4762,9586,1400,3200,15600,24001,11200,9586,2
11135,3642,7334,1200,5800,21800,24001,21800,7334,3
11360,3560,7175,2200,2600,21000,24000,19000,7175,1
13527,4373,8814,6200,10000,24000,24000,22000,8814,2
11559,3489,7038,1600,6800,15200,24000,12600,7038,3
13665,4324,8722,2200,3400,13000,24000,15000,8722,1
11749,3922,7865,4800,6800,23300,24000,22000,7865,5
6324,2641,5294,5200,9000,28800,24000,29600,5294,4
11921,3862,7751,3200,3800,13000,24000,13200,7751,1
7236,106,213,2800,9800,27000,24000,23600,213,2
12232,3756,7558,3800,6200,12200,24000,12200,7558,1
7922,730,1497,2600,4400,22000,24000,23000,1497,1
8926,2553,5085,5000,7200,12000,24000,14000,5085,5
9747,3004,6020,2200,7200,13600,23999,13600,6020,1
10039,2835,5686,4400,7600,23800,23999,20400,5686,6
